Codigo Asentamiento,Codigo,Nombre Asentamiento,Nombre Asentamiento Min,Codigo Provincia,Codigo Departamento,Codigo Municipio,Codigo Localidad,Codigo Asentamiento Humano,Provincia,Departamento,Departamento Min,Municipio,Municipio Min,Cordon,Cuenca,Tipo Asentamiento,Lat,Lng,Fuente,Observaciones,Seccion Electoral,Cp
063850385010000,063850385010000,BAIGORRITA,Baigorrita,06,385,0385,010,000,Buenos Aires,GENERAL VIAMONTE,General Viamonte,GENERAL VIAMONTE,General Viamonte,0,,LS,-34.747268678300000,-60.988952658499900,INDEC,,CUARTA,6013
063850385020000,063850385020000,LA DELFINA,La Delfina,06,385,0385,020,000,Buenos Aires,GENERAL VIAMONTE,General Viamonte,GENERAL VIAMONTE,General Viamonte,0,,LS,-34.943772013699900,-61.158864354400000,INDEC,,CUARTA,6017
063850385030000,063850385030000,LOS TOLDOS,Los Toldos,06,385,0385,030,000,Buenos Aires,GENERAL VIAMONTE,General Viamonte,GENERAL VIAMONTE,General Viamonte,0,,LS,-35.001036565200000,-61.038149786600000,INDEC,,CUARTA,6015
063850385040000,063850385040000,SAN EMILIO,San Emilio,06,385,0385,040,000,Buenos Aires,GENERAL VIAMONTE,General Viamonte,GENERAL VIAMONTE,General Viamonte,0,,LS,-35.031991404400000,-60.864768585699900,INDEC,,CUARTA,8136
063850385050000,063850385050000,ZAVALIA,Zavalia,06,385,0385,050,000,Buenos Aires,GENERAL VIAMONTE,General Viamonte,GENERAL VIAMONTE,General Viamonte,0,,LS,-34.894920876000000,-61.004453824300000,INDEC,,CUARTA,6018
063920392010000,063920392010000,BANDERALO,Banderalo,06,392,0392,010,000,Buenos Aires,GENERAL VILLEGAS,General Villegas,GENERAL VILLEGAS,General Villegas,0,,LS,-35.012466660999900,-63.374156345700000,INDEC,,CUARTA,6244
063920392020000,063920392020000,CAÑADA SECA,Cañada Seca,06,392,0392,020,000,Buenos Aires,GENERAL VILLEGAS,General Villegas,GENERAL VILLEGAS,General Villegas,0,,LS,-34.415505456100000,-62.961855380599900,INDEC,,CUARTA,
063920392030000,063920392030000,CORONEL CHARLONE,Coronel Charlone,06,392,0392,030,000,Buenos Aires,GENERAL VILLEGAS,General Villegas,GENERAL VILLEGAS,General Villegas,0,,LS,-34.672994562000000,-63.372445484099900,INDEC,,CUARTA,6223
063920392040000,063920392040000,EMILIO V. BUNGE,Emilio V. Bunge,06,392,0392,040,000,Buenos Aires,GENERAL VILLEGAS,General Villegas,GENERAL VILLEGAS,General Villegas,0,,LS,-34.779832826200000,-63.196096486199900,INDEC,,CUARTA,
063920392050000,063920392050000,GENERAL VILLEGAS,General Villegas,06,392,0392,050,000,Buenos Aires,GENERAL VILLEGAS,General Villegas,GENERAL VILLEGAS,General Villegas,0,,LS,-35.033841988600000,-63.014663710800000,INDEC,,CUARTA,6230
063920392060000,063920392060000,MASSEY,Massey,06,392,0392,060,000,Buenos Aires,GENERAL VILLEGAS,General Villegas,GENERAL VILLEGAS,General Villegas,0,,LS,-35.049089229400000,-63.121887684400000,INDEC,,CUARTA,
063920392070000,063920392070000,PICHINCHA,Pichincha,06,392,0392,070,000,Buenos Aires,GENERAL VILLEGAS,General Villegas,GENERAL VILLEGAS,General Villegas,0,,LS,-34.580451667600000,-62.351639523999900,INDEC,,CUARTA,6051
063920392080000,063920392080000,PIEDRITAS,Piedritas,06,392,0392,080,000,Buenos Aires,GENERAL VILLEGAS,General Villegas,GENERAL VILLEGAS,General Villegas,0,,LS,-34.771104540899900,-62.984696575999900,INDEC,,CUARTA,6241
063920392090000,063920392090000,SANTA ELEODORA,Santa Eleodora,06,392,0392,090,000,Buenos Aires,GENERAL VILLEGAS,General Villegas,GENERAL VILLEGAS,General Villegas,0,,LS,-34.692118006699900,-62.695793268099900,INDEC,,CUARTA,6241
063920392100000,063920392100000,SANTA REGINA,Santa Regina,06,392,0392,100,000,Buenos Aires,GENERAL VILLEGAS,General Villegas,GENERAL VILLEGAS,General Villegas,0,,LS,-34.548335664000000,-63.173272872500000,INDEC,,CUARTA,6105
063920392110000,063920392110000,VILLA SABOYA,Villa Saboya,06,392,0392,110,000,Buenos Aires,GENERAL VILLEGAS,General Villegas,GENERAL VILLEGAS,General Villegas,0,,LS,-34.460791633500000,-62.649344456800000,INDEC,,CUARTA,6101
063920392120000,063920392120000,VILLA SAUZE,Villa Sauze,06,392,0392,120,000,Buenos Aires,GENERAL VILLEGAS,General Villegas,GENERAL VILLEGAS,General Villegas,0,,LS,-35.285829819999900,-63.368205547599900,INDEC,,CUARTA,
063990399010000,063990399010000,ARROYO VENADO,Arroyo Venado,06,399,0399,010,000,Buenos Aires,GUAMINI,Guamini,GUAMINI,Guamini,0,,LS,-37.086466284499900,-62.539148229100000,INDEC,,SEXTA,6437
063990399020000,063990399020000,CASBAS,Casbas,06,399,0399,020,000,Buenos Aires,GUAMINI,Guamini,GUAMINI,Guamini,0,,LS,-36.758095339599900,-62.501775408500000,INDEC,,SEXTA,6417
063990399030000,063990399030000,GARRE,Garre,06,399,0399,030,000,Buenos Aires,GUAMINI,Guamini,GUAMINI,Guamini,0,,LS,-36.560437877299900,-62.598112037800000,INDEC,,SEXTA,6411
063990399040000,063990399040000,GUAMINI,Guamini,06,399,0399,040,000,Buenos Aires,GUAMINI,Guamini,GUAMINI,Guamini,0,,LS,-37.012088130899900,-62.416685729699900,INDEC,,SEXTA,6435
063990399050000,063990399050000,LAGUNA ALSINA,Laguna Alsina,06,399,0399,050,000,Buenos Aires,GUAMINI,Guamini,GUAMINI,Guamini,0,,LS,-36.809052438099900,-62.245148075400000,INDEC,,SEXTA,6439
064060406010000,064060406010000,HENDERSON,Henderson,06,406,0406,010,000,Buenos Aires,HIPOLITO YRIGOYEN,Hipolito Yrigoyen,HIPOLITO YRIGOYEN,Hipolito Yrigoyen,0,,LS,-36.299463037000000,-61.717840180499900,INDEC,,CUARTA,6465
064060406020000,064060406020000,HERRERA VEGAS,Herrera Vegas,06,406,0406,020,000,Buenos Aires,HIPOLITO YRIGOYEN,Hipolito Yrigoyen,HIPOLITO YRIGOYEN,Hipolito Yrigoyen,0,,LS,-36.088325404099900,-61.411250076700000,INDEC,,CUARTA,6557
064130413010000,064130413010000,AGUSTIN ROCA,Agustin Roca,06,413,0413,010,000,Buenos Aires,JUNIN,Junin,JUNIN,Junin,0,,LS,-34.508084406000000,-60.864895654599900,INDEC,,CUARTA,6001
064130413020000,064130413020000,AGUSTINA,Agustina,06,413,0413,020,000,Buenos Aires,JUNIN,Junin,JUNIN,Junin,0,,LS,-34.460706857100000,-61.067072329900000,INDEC,,CUARTA,6001
064130413030000,064130413030000,BALNEARIO LAGUNA DE GOMEZ,Balneario Laguna De Gomez,06,413,0413,030,000,Buenos Aires,JUNIN,Junin,JUNIN,Junin,0,,LS,-34.660643578100000,-61.018364593000000,INDEC,,CUARTA,
064130413040000,064130413040000,FORTIN TIBURCIO,Fortin Tiburcio,06,413,0413,040,000,Buenos Aires,JUNIN,Junin,JUNIN,Junin,0,,LS,-34.346732237200000,-61.131078172800000,INDEC,,CUARTA,6001
064130413050000,064130413050000,JUNIN,Junin,06,413,0413,050,000,Buenos Aires,JUNIN,Junin,JUNIN,Junin,0,,LS,-34.583831627099900,-60.947265171500000,INDEC,,CUARTA,6000
064130413055000,064130413055000,LA AGRARIA,La Agraria,06,413,0413,055,000,Buenos Aires,JUNIN,Junin,JUNIN,Junin,0,,LS,-34.656414515300000,-60.846668158000000,INDEC,,CUARTA,
064130413060000,064130413060000,LAPLACETTE,Laplacette,06,413,0413,060,000,Buenos Aires,JUNIN,Junin,JUNIN,Junin,0,,LS,-34.724523853100000,-61.155317147399900,INDEC,,CUARTA,6013
064130413070000,064130413070000,MORSE,Morse,06,413,0413,070,000,Buenos Aires,JUNIN,Junin,JUNIN,Junin,0,,LS,-34.760889813100000,-60.841912248699900,INDEC,,CUARTA,6013
064130413080000,064130413080000,SAFORCADA,Saforcada,06,413,0413,080,000,Buenos Aires,JUNIN,Junin,JUNIN,Junin,0,,LS,-34.575259128600000,-61.074730819499900,INDEC,,CUARTA,6022
064200420010000,064200420010000,LAS TONINAS,Las Toninas,06,420,0420,010,000,Buenos Aires,LA COSTA,La Costa,LA COSTA,La Costa,0,,LS,-36.488397628599900,-56.700435257999900,INDEC,,QUINTA,7106
064200420030000,064200420030000,SAN CLEMENTE DEL TUYU,San Clemente Del Tuyu,06,420,0420,030,000,Buenos Aires,LA COSTA,La Costa,LA COSTA,La Costa,0,,LS,-36.353238831100000,-56.723944139399900,INDEC,,QUINTA,7105
064410441010000,064410441010000,COUNTRY CLUB EL RODEO,Country Club El Rodeo,06,441,0441,010,000,Buenos Aires,LA PLATA,La Plata,LA PLATA,La Plata,0,,LS,-35.079468805399900,-58.139327573300000,INDEC,,OCTAVA,
064410441020000,064410441020000,IGNACIO CORREAS,Ignacio Correas,06,441,0441,020,000,Buenos Aires,LA PLATA,La Plata,LA PLATA,La Plata,0,,LS,-35.034560034099900,-57.844024958699900,INDEC,,OCTAVA,
064410441040000,064410441040000,LOMAS DE COPELLO,Lomas De Copello,06,441,0441,040,000,Buenos Aires,LA PLATA,La Plata,LA PLATA,La Plata,0,,LS,-34.952038565999900,-57.840938598000000,INDEC,,OCTAVA,
064480448010000,064480448010000,LAPRIDA,Laprida,06,448,0448,010,000,Buenos Aires,LAPRIDA,Laprida,LAPRIDA,Laprida,0,,LS,-37.546797643500000,-60.797053596600000,INDEC,,SEXTA,7414
064480448020000,064480448020000,PUEBLO NUEVO,Pueblo Nuevo,06,448,0448,020,000,Buenos Aires,LAPRIDA,Laprida,LAPRIDA,Laprida,0,,LS,-37.326322699999900,-60.909840899999900,INDEC,,SEXTA,6000
064480448030000,064480448030000,PUEBLO SAN JORGE,Pueblo San Jorge,06,448,0448,030,000,Buenos Aires,LAPRIDA,Laprida,LAPRIDA,Laprida,0,,LS,-37.229862689299900,-60.962165845000000,INDEC,,SEXTA,
064550455010000,064550455010000,CORONEL BOERR,Coronel Boerr,06,455,0455,010,000,Buenos Aires,LAS FLORES,Las Flores,LAS FLORES,Las Flores,0,,LS,-35.941444033400000,-59.069354728800000,INDEC,,QUINTA,7208
064550455020000,064550455020000,EL TRIGO,El Trigo,06,455,0455,020,000,Buenos Aires,LAS FLORES,Las Flores,LAS FLORES,Las Flores,0,,LS,-35.881548351100000,-59.406336990299900,INDEC,,QUINTA,7207
064550455030000,064550455030000,LAS FLORES,Las Flores,06,455,0455,030,000,Buenos Aires,LAS FLORES,Las Flores,LAS FLORES,Las Flores,0,,LS,-36.015496914499900,-59.100465921800000,INDEC,,QUINTA,7200
064550455040000,064550455040000,PARDO,Pardo,06,455,0455,040,000,Buenos Aires,LAS FLORES,Las Flores,LAS FLORES,Las Flores,0,,LS,-36.243758046099900,-59.366291633800000,INDEC,,QUINTA,7212
064620462010000,064620462010000,ALBERDI VIEJO,Alberdi Viejo,06,462,0462,010,000,Buenos Aires,LEANDRO N ALEM,Leandro N Alem,LEANDRO N ALEM,Leandro N. Alem,0,,LS,-34.441800334900000,-61.844878783799900,INDEC,,CUARTA,
064620462020000,064620462020000,EL DORADO,El Dorado,06,462,0462,020,000,Buenos Aires,LEANDRO N ALEM,Leandro N Alem,LEANDRO N ALEM,Leandro N. Alem,0,,LS,-34.652860874799900,-61.582908505900000,INDEC,,CUARTA,6031
064620462030000,064620462030000,FORTIN ACHA,Fortin Acha,06,462,0462,030,000,Buenos Aires,LEANDRO N ALEM,Leandro N Alem,LEANDRO N ALEM,Leandro N. Alem,0,,LS,-34.343042027400000,-61.515665526699900,INDEC,,CUARTA,6031
064620462040000,064620462040000,JUAN BAUTISTA ALBERDI,Juan Bautista Alberdi,06,462,0462,040,000,Buenos Aires,LEANDRO N ALEM,Leandro N. Alem,LEANDRO N ALEM,Leandro N. Alem,0,,LS,-34.438791932599900,-61.812189382200000,INDEC,,CUARTA,6034
064620462050000,064620462050000,LEANDRO N. ALEM,Leandro N. Alem,06,462,0462,050,000,Buenos Aires,LEANDRO N ALEM,Leandro N. Alem,LEANDRO N ALEM,Leandro N. Alem,0,,LS,-34.521724623499900,-61.391182899500000,INDEC,,CUARTA,
064620462060000,064620462060000,VEDIA,Vedia,06,462,0462,060,000,Buenos Aires,LEANDRO N ALEM,Leandro N. Alem,LEANDRO N ALEM,Leandro N. Alem,0,,LS,-34.497398435000000,-61.545344763099900,INDEC,,CUARTA,6030
064690469010000,064690469010000,ARENAZA,Arenaza,06,469,0469,010,000,Buenos Aires,LINCOLN,Lincoln,LINCOLN,Lincoln,0,,LS,-34.984604300199900,-61.772911698900000,INDEC,,CUARTA,6075
064690469020000,064690469020000,BAYAUCA,Bayauca,06,469,0469,020,000,Buenos Aires,LINCOLN,Lincoln,LINCOLN,Lincoln,0,,LS,-34.871051133700000,-61.289545144599900,INDEC,,CUARTA,6078
064690469030000,064690469030000,BERMUDEZ,Bermudez,06,469,0469,030,000,Buenos Aires,LINCOLN,Lincoln,LINCOLN,Lincoln,0,,LS,-34.696604710899900,-61.325012881100000,INDEC,,CUARTA,6071
064690469040000,064690469040000,CARLOS SALAS,Carlos Salas,06,469,0469,040,000,Buenos Aires,LINCOLN,Lincoln,LINCOLN,Lincoln,0,,LS,-35.391366287099900,-61.994910233200000,INDEC,,CUARTA,6453
064690469050000,064690469050000,CORONEL MARTINEZ DE HOZ,Coronel Martinez De Hoz,06,469,0469,050,000,Buenos Aires,LINCOLN,Lincoln,LINCOLN,Lincoln,0,,LS,-35.332181721600000,-61.614085168400000,INDEC,,CUARTA,
064690469060000,064690469060000,EL TRIUNFO,El Triunfo,06,469,0469,060,000,Buenos Aires,LINCOLN,Lincoln,LINCOLN,Lincoln,0,,LS,-35.088221077599900,-61.516333323300000,INDEC,,CUARTA,6073
064690469070000,064690469070000,LAS TOSCAS,Las Toscas,06,469,0469,070,000,Buenos Aires,LINCOLN,Lincoln,LINCOLN,Lincoln,0,,LS,-35.364987300199900,-61.805548551900000,INDEC,,CUARTA,6453
064690469080000,064690469080000,LINCOLN,Lincoln,06,469,0469,080,000,Buenos Aires,LINCOLN,Lincoln,LINCOLN,Lincoln,0,,LS,-34.869042222799900,-61.529164966899900,INDEC,,CUARTA,6070
064690469090000,064690469090000,PASTEUR,Pasteur,06,469,0469,090,000,Buenos Aires,LINCOLN,Lincoln,LINCOLN,Lincoln,0,,LS,-35.142638633700000,-62.243902894500000,INDEC,,CUARTA,6077
064690469100000,064690469100000,ROBERTS,Roberts,06,469,0469,100,000,Buenos Aires,LINCOLN,Lincoln,LINCOLN,Lincoln,0,,LS,-35.144087567699900,-61.970785954100000,INDEC,,CUARTA,6075
064760476010000,064760476010000,ARENAS VERDES,Arenas Verdes,06,476,0476,010,000,Buenos Aires,LOBERIA,Loberia,LOBERIA,Loberia,0,,LS,-38.546378238700000,-58.557322112599900,INDEC,,QUINTA,
064760476020000,064760476020000,LICENCIADO MATIENZO,Licenciado Matienzo,06,476,0476,020,000,Buenos Aires,LOBERIA,Loberia,LOBERIA,Loberia,0,,LS,-37.909792711800000,-58.912096594300000,INDEC,,QUINTA,7007
064760476030000,064760476030000,LOBERIA,Loberia,06,476,0476,030,000,Buenos Aires,LOBERIA,Loberia,LOBERIA,Loberia,0,,LS,-38.165273387100000,-58.782230331500000,INDEC,,QUINTA,7635
064760476040000,064760476040000,PIERES,Pieres,06,476,0476,040,000,Buenos Aires,LOBERIA,Loberia,LOBERIA,Loberia,0,,LS,-38.396230618200000,-58.670580006500000,INDEC,,QUINTA,7633
064760476050000,064760476050000,SAN MANUEL,San Manuel,06,476,0476,050,000,Buenos Aires,LOBERIA,Loberia,LOBERIA,Loberia,0,,LS,-37.789282900800000,-58.848647671000000,INDEC,,QUINTA,7007
064760476060000,064760476060000,TAMANGUEYU,Tamangueyu,06,476,0476,060,000,Buenos Aires,LOBERIA,Loberia,LOBERIA,Loberia,0,,LS,-38.201011243400000,-58.737314396499900,INDEC,,QUINTA,7633
064830483010000,064830483010000,ANTONIO CARBONI,Antonio Carboni,06,483,0483,010,000,Buenos Aires,LOBOS,Lobos,LOBOS,Lobos,0,,LS,-35.203308891600000,-59.344956258200000,INDEC,,TERCERA,7243
064830483020000,064830483020000,ELVIRA,Elvira,06,483,0483,020,000,Buenos Aires,LOBOS,Lobos,LOBOS,Lobos,0,,LS,-35.243272141699900,-59.486039793099900,INDEC,,TERCERA,7243
064830483030000,064830483030000,LAGUNA DE LOBOS,Laguna De Lobos,06,483,0483,030,000,Buenos Aires,LOBOS,Lobos,LOBOS,Lobos,0,,LS,-35.274762490599900,-59.133906001200000,INDEC,,TERCERA,7240
064830483040000,064830483040000,LOBOS,Lobos,06,483,0483,040,000,Buenos Aires,LOBOS,Lobos,LOBOS,Lobos,0,,LS,-35.185867798399900,-59.095711570699900,INDEC,,TERCERA,7240
064830483050000,064830483050000,SALVADOR MARIA,Salvador Maria,06,483,0483,050,000,Buenos Aires,LOBOS,Lobos,LOBOS,Lobos,0,,LS,-35.302807142299900,-59.169684144000000,INDEC,,TERCERA,7241
064970497020000,064970497020000,CARLOS KEEN,Carlos Keen,06,497,0497,020,000,Buenos Aires,LUJAN,Lujan,LUJAN,Lujan,0,,LS,-34.486281981399900,-59.218086133100000,INDEC,,PRIMERA,6701
064970497025000,064970497025000,CLUB DE CAMPO LOS PUENTES,Club De Campo Los Puentes,06,497,0497,025,000,Buenos Aires,LUJAN,Lujan,LUJAN,Lujan,0,,LS,-34.576012689199900,-59.021410597600000,INDEC,,PRIMERA,
064970497070000,064970497070000,OLIVERA,Olivera,06,497,0497,070,000,Buenos Aires,LUJAN,Lujan,LUJAN,Lujan,0,,LS,-34.626504171000000,-59.253380514500000,INDEC,,PRIMERA,6608
064970497090000,064970497090000,TORRES,Torres,06,497,0497,090,000,Buenos Aires,LUJAN,Lujan,LUJAN,Lujan,0,,LS,-34.431821507999900,-59.128773900299900,INDEC,,PRIMERA,6703
065050505010000,065050505010000,ATALAYA,Atalaya,06,505,0505,010,000,Buenos Aires,MAGDALENA,Magdalena,MAGDALENA,Magdalena,0,,LS,-35.024036345699900,-57.534025360100000,INDEC,,TERCERA,1913
065050505020000,065050505020000,GENERAL MANSILLA,General Mansilla,06,505,0505,020,000,Buenos Aires,MAGDALENA,Magdalena,MAGDALENA,Magdalena,0,,LS,-35.081683430699900,-57.746976259199900,INDEC,,TERCERA,1911
065050505030000,065050505030000,LOS NARANJOS,Los Naranjos,06,505,0505,030,000,Buenos Aires,MAGDALENA,Magdalena,MAGDALENA,Magdalena,0,,LS,-34.996551858499900,-57.703664245900000,INDEC,,TERCERA,
065050505040000,065050505040000,MAGDALENA,Magdalena,06,505,0505,040,000,Buenos Aires,MAGDALENA,Magdalena,MAGDALENA,Magdalena,0,,LS,-35.080685303300000,-57.517258583999900,INDEC,,TERCERA,1913
065050505050000,065050505050000,ROBERTO J. PAYRO,Roberto J. Payro,06,505,0505,050,000,Buenos Aires,MAGDALENA,Magdalena,MAGDALENA,Magdalena,0,,LS,-35.179926705800000,-57.651986019799900,INDEC,,TERCERA,
065050505060000,065050505060000,VIEYTES,Vieytes,06,505,0505,060,000,Buenos Aires,MAGDALENA,Magdalena,MAGDALENA,Magdalena,0,,LS,-35.269568396300000,-57.575711744800000,INDEC,,TERCERA,1915
065110511010000,065110511010000,LAS ARMAS,Las Armas,06,511,0511,010,000,Buenos Aires,MAIPU,Maipu,MAIPU,Maipu,0,,LS,-37.086054098900000,-57.828575227400000,INDEC,,QUINTA,7172
065110511020000,065110511020000,MAIPU,Maipu,06,511,0511,020,000,Buenos Aires,MAIPU,Maipu,MAIPU,Maipu,0,,LS,-36.864851464499900,-57.882916619800000,INDEC,,QUINTA,7160
065110511030000,065110511030000,SANTO DOMINGO,Santo Domingo,06,511,0511,030,000,Buenos Aires,MAIPU,Maipu,MAIPU,Maipu,0,,LS,-36.713759781100000,-57.586012652000000,INDEC,,QUINTA,7119
065180518010000,065180518010000,CORONEL VIDAL,Coronel Vidal,06,518,0518,010,000,Buenos Aires,MAR CHIQUITA,Mar Chiquita,MAR CHIQUITA,Mar Chiquita,0,,LS,-37.452214188600000,-57.729950022899900,INDEC,,QUINTA,7174
065180518020000,065180518020000,GENERAL PIRAN,General Piran,06,518,0518,020,000,Buenos Aires,MAR CHIQUITA,Mar Chiquita,MAR CHIQUITA,Mar Chiquita,0,,LS,-37.277860674599900,-57.774014817000000,INDEC,,QUINTA,7172
065180518030000,065180518030000,LA ARMONIA,La Armonia,06,518,0518,030,000,Buenos Aires,MAR CHIQUITA,Mar Chiquita,MAR CHIQUITA,Mar Chiquita,0,,LS,-37.774854850099900,-57.635121074799900,INDEC,,QUINTA,6555
065180518040000,065180518040000,MAR CHIQUITA,Mar Chiquita,06,518,0518,040,000,Buenos Aires,MAR CHIQUITA,Mar Chiquita,MAR CHIQUITA,Mar Chiquita,0,,LS,-37.746258172799900,-57.427447933899900,INDEC,,QUINTA,7174
065180518070000,065180518070000,VIVORATA,Vivorata,06,518,0518,070,000,Buenos Aires,MAR CHIQUITA,Mar Chiquita,MAR CHIQUITA,Mar Chiquita,0,,LS,-37.662799447700000,-57.667096744200000,INDEC,,QUINTA,7612
065250525010000,065250525010000,BARRIO SANTA ROSA,Barrio Santa Rosa,06,525,0525,010,000,Buenos Aires,MARCOS PAZ,Marcos Paz,MARCOS PAZ,Marcos Paz,3,,LS,-34.953080822200000,-58.782928637200000,INDEC,,PRIMERA,
065320532005000,065320532005000,GOLDNEY,Goldney,06,532,0532,005,000,Buenos Aires,MERCEDES,Mercedes,MERCEDES,Mercedes,0,,LS,-34.602954670899900,-59.288213732199900,INDEC,,PRIMERA,6614
065320532010000,065320532010000,GOWLAND,Gowland,06,532,0532,010,000,Buenos Aires,MERCEDES,Mercedes,MERCEDES,Mercedes,0,,LS,-34.652429281700000,-59.352318629999900,INDEC,,PRIMERA,6608
065320532020000,065320532020000,MERCEDES,Mercedes,06,532,0532,020,000,Buenos Aires,MERCEDES,Mercedes,MERCEDES,Mercedes,0,,LS,-34.652171535500000,-59.429598172299900,INDEC,,PRIMERA,6600
065320532030000,065320532030000,TOMAS JOFRE,Tomas Jofre,06,532,0532,030,000,Buenos Aires,MERCEDES,Mercedes,MERCEDES,Mercedes,0,,LS,-34.698955554900000,-59.319442831300000,INDEC,,PRIMERA,6601
065470547010000,065470547010000,ABBOTT,Abbott,06,547,0547,010,000,Buenos Aires,MONTE,Monte,MONTE,Monte,0,,LS,-35.282506210699900,-58.804261908500000,INDEC,,QUINTA,7228
065470547020000,065470547020000,SAN MIGUEL DEL MONTE,San Miguel Del Monte,06,547,0547,020,000,Buenos Aires,MONTE,Monte,MONTE,Monte,0,,LS,-35.439164323999900,-58.809459835600000,INDEC,,QUINTA,7220
065470547030000,065470547030000,ZENON VIDELA DORNA,Zenon Videla Dorna,06,547,0547,030,000,Buenos Aires,MONTE,Monte,MONTE,Monte,0,,LS,-35.544773404499900,-58.885591191800000,INDEC,,QUINTA,7226
065530553010000,065530553010000,BALNEARIO SAUCE GRANDE,Balneario Sauce Grande,06,553,0553,010,000,Buenos Aires,MONTE HERMOSO,Monte Hermoso,MONTE HERMOSO,Monte Hermoso,0,,LS,-38.995357691300000,-61.215201593099900,INDEC,,SEXTA,8153
065530553020000,065530553020000,MONTE HERMOSO,Monte Hermoso,06,553,0553,020,000,Buenos Aires,MONTE HERMOSO,Monte Hermoso,MONTE HERMOSO,Monte Hermoso,0,,LS,-38.981506538399900,-61.300545748700000,INDEC,,SEXTA,8153
065740574010000,065740574010000,JOSE JUAN ALMEYRA,Jose Juan Almeyra,06,574,0574,010,000,Buenos Aires,NAVARRO,Navarro,NAVARRO,Navarro,0,,LS,-34.923264336099900,-59.542251944699900,INDEC,,PRIMERA,
065740574020000,065740574020000,LAS MARIANAS,Las Marianas,06,574,0574,020,000,Buenos Aires,NAVARRO,Navarro,NAVARRO,Navarro,0,,LS,-35.053926378200000,-59.513101182500000,INDEC,,PRIMERA,6607
065740574030000,065740574030000,NAVARRO,Navarro,06,574,0574,030,000,Buenos Aires,NAVARRO,Navarro,NAVARRO,Navarro,0,,LS,-35.003606601900000,-59.277416316400000,INDEC,,PRIMERA,6605
065740574040000,065740574040000,VILLA MOLL,Villa Moll,06,574,0574,040,000,Buenos Aires,NAVARRO,Navarro,NAVARRO,Navarro,0,,LS,-35.078249060700000,-59.651945539700000,INDEC,,PRIMERA,
065810581010000,065810581010000,CLARAZ,Claraz,06,581,0581,010,000,Buenos Aires,NECOCHEA,Necochea,NECOCHEA,Necochea,0,,LS,-37.891826960800000,-59.286697777599900,INDEC,,QUINTA,7005
065810581025000,065810581025000,ENERGIA,Energia,06,581,0581,025,000,Buenos Aires,NECOCHEA,Necochea,NECOCHEA,Necochea,0,,LS,-38.558012533599900,-59.336456667100000,INDEC,,QUINTA,7641
065810581030000,065810581030000,JUAN N. FERNANDEZ,Juan N. Fernandez,06,581,0581,030,000,Buenos Aires,NECOCHEA,Necochea,NECOCHEA,Necochea,0,,LS,-38.009178778299900,-59.263498834799900,INDEC,,QUINTA,
065810581050000,065810581050000,NICANOR OLIVERA,Nicanor Olivera,06,581,0581,050,000,Buenos Aires,NECOCHEA,Necochea,NECOCHEA,Necochea,0,,LS,-38.284636196000000,-59.202754253599900,INDEC,,QUINTA,7637
065810581060000,065810581060000,RAMON SANTAMARINA,Ramon Santamarina,06,581,0581,060,000,Buenos Aires,NECOCHEA,Necochea,NECOCHEA,Necochea,0,,LS,-38.450389733300000,-59.331115441599900,INDEC,,QUINTA,7641
065880588010000,065880588010000,ALFREDO DEMARCHI,Alfredo Demarchi,06,588,0588,010,000,Buenos Aires,9 DE JULIO,9 De Julio,9 DE JULIO,9 de Julio,0,,LS,-35.292981953700000,-61.407254212799900,INDEC,,CUARTA,6533
